#time,accel_x,accel_y,accel_z
1224.634959,5329.482782,10362.883188,-73545.167808
1224.637514,2812.782580,-10510.924376,-72932.291410
1224.640070,4441.235652,1332.370696,-73391.948708
1224.642625,5181.441594,13027.624579,-72932.291410
1224.645180,2516.700203,-5921.647536,-73545.167808
1224.647736,296.082377,6069.688724,-73391.948708
1224.650291,5625.565159,12583.501014,-72472.634111
1224.652847,4589.276840,-4885.359217,-73545.167808
1224.655402,5181.441594,11991.336260,-73851.606007
1224.657957,3552.988522,1776.494261,-72472.634111
1224.660513,2664.741391,2072.576638,-72166.195912
1224.663068,2812.782580,8734.430116,-72166.195912
1224.665624,1924.535449,-3552.988522,-72932.291410
1224.668179,6513.812290,7846.182985,-73085.510509
1224.670735,2072.576638,-1628.453072,-74464.482406
1224.673290,3997.112087,888.247130,-73698.386908
1224.675845,740.205942,1332.370696,-72779.072310
1224.678401,0.000000,888.247130,-72625.853210
1224.680956,4885.359217,4293.194464,-73085.510509
1224.683512,2368.659014,-2368.659014,-74004.825107
1224.686067,4145.153275,-1036.288319,-73698.386908
1224.688622,296.082377,-7402.059420,-72779.072310
1224.691178,1924.535449,-8290.306550,-72012.976812
1224.693733,-444.123565,-5921.647536,-72625.853210
1224.696221,4293.194464,-5477.523971,-73391.948708
1224.698708,2664.741391,-1924.535449,-73698.386908
1224.701196,3701.029710,-2664.741391,-73851.606007
1224.703683,1480.411884,-6217.729913,-73391.948708
1224.706171,740.205942,-888.247130,-72166.195912
1224.708659,2960.823768,-5921.647536,-72932.291410
1224.711146,2812.782580,-740.205942,-72932.291410
1224.713634,2368.659014,-11695.253884,-73545.167808
1224.716121,4737.318029,-1036.288319,-72472.634111
1224.718609,3552.988522,10214.842000,-74617.701505
1224.721096,-3108.864956,-16580.613101,-75690.235202
1224.723584,2368.659014,148.041188,-73085.510509
1224.726072,3997.112087,6069.688724,-71859.757712
1224.728559,1184.329507,-6513.812290,-72625.853210
1224.731047,2516.700203,-2220.617826,-73698.386908
1224.733534,1480.411884,6513.812290,-74770.920605
1224.736022,148.041188,-7254.018232,-73545.167808
1224.738509,2812.782580,-6957.935855,-72319.415011
1224.740997,6217.729913,6661.853478,-72625.853210
1224.743484,888.247130,-9770.718434,-73698.386908
1224.745972,2812.782580,-592.164754,-74158.044206
1224.748460,2368.659014,-6513.812290,-73851.606007
1224.750947,0.000000,-11991.336260,-73391.948708
1224.753435,3849.070898,-3701.029710,-72319.415011
1224.755922,1628.453072,-7550.100608,-72779.072310
1224.758410,3404.947333,-2812.782580,-73085.510509
1224.760897,1036.288319,-1628.453072,-73545.167808
1224.763385,3404.947333,2072.576638,-73085.510509
1224.765873,6513.812290,-2664.741391,-73545.167808
1224.768360,1924.535449,5625.565159,-73698.386908
1224.770848,3997.112087,6957.935855,-72166.195912
1224.773335,444.123565,-5329.482782,-73238.729609
1224.775823,2072.576638,4293.194464,-73391.948708
1224.778310,4145.153275,740.205942,-73391.948708
1224.780798,1332.370696,-5625.565159,-73238.729609
1224.783286,5625.565159,9178.553681,-73085.510509
1224.785773,-148.041188,444.123565,-72932.291410
1224.788261,2812.782580,8734.430116,-73545.167808
1224.790748,4885.359217,2368.659014,-72932.291410
1224.793236,3552.988522,4293.194464,-74311.263306
1224.795751,2072.576638,3552.988522,-73391.948708
1224.798266,6217.729913,-5033.400406,-72779.072310
1224.800782,2812.782580,-296.082377,-73698.386908
1224.803297,1184.329507,13471.748144,-73545.167808
1224.805812,2072.576638,-8142.265362,-73238.729609
1224.808328,5329.482782,4737.318029,-73238.729609
1224.810843,2960.823768,18801.230927,-73238.729609
1224.813358,444.123565,-5329.482782,-72932.291410
1224.815874,592.164754,-2220.617826,-72012.976812
1224.818389,4145.153275,15544.324782,-73238.729609
1224.820904,2812.782580,-2368.659014,-72932.291410
1224.823420,2664.741391,2516.700203,-74617.701505
1224.825935,4885.359217,7846.182985,-73698.386908
1224.828450,888.247130,-3404.947333,-73851.606007
1224.830966,4441.235652,9474.636058,-72625.853210
1224.833481,1480.411884,3701.029710,-71553.319513
1224.835996,3552.988522,-1776.494261,-72625.853210
1224.838512,4441.235652,3404.947333,-73085.510509
1224.841027,2812.782580,-3404.947333,-73698.386908
1224.843543,2220.617826,3108.864956,-74004.825107
1224.846058,148.041188,3256.906145,-72319.415011
1224.848573,5329.482782,0.000000,-73545.167808
1224.851089,5329.482782,-2220.617826,-73851.606007
1224.853604,1924.535449,2516.700203,-74004.825107
1224.856119,592.164754,-13619.789333,-72472.634111
1224.858635,1480.411884,-7550.100608,-72319.415011
1224.861150,1776.494261,-5477.523971,-73085.510509
1224.863665,2664.741391,-1480.411884,-73545.167808
1224.866181,1924.535449,-3552.988522,-73085.510509
1224.868696,2516.700203,-1184.329507,-74158.044206
1224.871211,1628.453072,-6809.894666,-73698.386908
1224.873727,2664.741391,-3701.029710,-72932.291410
1224.876242,3108.864956,-1776.494261,-71553.319513
1224.878757,2812.782580,592.164754,-72472.634111
1224.881273,2664.741391,-2368.659014,-73085.510509
1224.883788,2960.823768,3552.988522,-73698.386908
1224.886303,592.164754,-4589.276840,-74617.701505
1224.888819,740.205942,-6809.894666,-73238.729609
1224.891334,5773.606348,7550.100608,-72932.291410
1224.893849,1332.370696,-888.247130,-73085.510509
1224.896386,-888.247130,-11547.212695,-73085.510509
1224.898923,2072.576638,4145.153275,-74311.263306
